x1,x2,y
3.2787610532620883,-0.5056644383493982,1.0
3.321877493841678,-0.12287167740046856,1.0
3.0404681472135904,0.024587714432485752,1.0
4.496211730562113,0.6865811645237705,1.0
4.715462739027256,0.02484514892732803,1.0
3.7076871845240036,-0.48424192819741485,1.0
3.6975537953635556,0.06698482145665219,1.0
3.066796849906183,0.14783738297643656,1.0
3.4824739463866132,0.2041360937233314,1.0
4.144705055333349,0.8017455265757436,1.0
3.904186159991542,-0.7012791101098657,1.0
4.172969556117604,0.0864357339457027,1.0
3.041266618651326,-0.17417415876694742,1.0
3.456860573017319,0.8293672956708888,1.0
4.016945705573718,0.47339815090872883,1.0
4.695286138296744,0.34683722710100295,1.0
4.590240443867708,0.7159631108115203,1.0
4.040480158109931,-0.36527102495124186,1.0
4.345433345704205,0.19995147132592672,1.0
3.1400090189378433,-0.4464029998065615,1.0
4.80974045471636,0.5794850786395893,1.0
3.7358307985869175,0.10718917505868597,1.0
4.507796701652362,-0.3823176666084418,1.0
4.014356768284742,0.3585889438492236,1.0
4.083194321678134,0.4869081694263726,1.0
4.490607623603238,0.28728134036933883,1.0
3.850793399668794,0.2523522277142931,1.0
3.440369291326024,0.6869416543567741,1.0
4.589225750778191,0.6918543652356439,1.0
3.426468212863922,0.5129824454995793,1.0
3.6456985376272115,-0.7470580020959046,1.0
3.334900948491345,0.660634385118211,1.0
4.337703975641396,-0.6557594695675191,1.0
3.4323129740150105,-0.23870054214249214,1.0
3.207088599570926,-0.007619854339891985,1.0
4.209797961726528,-0.6787044822353567,1.0
4.53877065069933,-0.7863768750716875,1.0
3.9462831150516218,-0.4104804842725973,1.0
4.630711111999426,0.38259931972972483,1.0
4.600157928026807,-0.04377427718049032,1.0
3.7005394287696607,0.0006424191508773713,1.0
4.408399262427462,0.11491651220614973,1.0
4.409199227083298,-0.9085478306974824,1.0
4.379122061931451,0.00611294636748605,1.0
4.491715691063803,-0.24070545343853,1.0
4.1418354325552835,0.2247577392645621,1.0
3.128565258100098,-0.03298793352008755,1.0
4.880748140182986,0.12886214004505692,1.0
4.341590555594683,-0.7577790716920434,1.0
4.0096613462206285,0.914095596567404,1.0
3.9087633756352016,-0.526356425338681,1.0
4.875354515948299,-0.4699455996897759,1.0
4.749968670301859,-0.16366581102107913,1.0
3.9607290844515415,-0.21760819892151417,1.0
3.178571658717829,-0.4934404807297732,1.0
4.289705311605346,-0.8677157862639038,1.0
4.07882288612453,-0.6420663075388133,1.0
3.94918678644758,-0.5270841961509733,1.0
4.066246784121228,-0.20856525668832648,1.0
4.012991177989491,-0.5768083346828805,1.0
3.6742036436641348,0.6558865306787087,1.0
3.881969934593707,0.12465730710180889,1.0
3.059811366212325,0.013930866950696341,1.0
3.475795233470069,0.5973542040918134,1.0
4.110007821663026,-0.876158458357388,1.0
3.026994980450282,0.19480627999187594,1.0
4.35415786867071,0.09604623210601382,1.0
3.3869614266102364,0.48393425633038323,1.0
3.6270809653327944,-0.3575275491336545,1.0
3.7524376815875824,0.040304510578406116,1.0
4.268045989828877,-0.1046374723550425,1.0
4.045829907143611,-0.7869590329556757,1.0
3.748219216743786,-0.9139633674222709,1.0
4.2961771804340785,0.48623055446057295,1.0
4.3792145792731185,0.50860484313953,1.0
3.3238851945914565,-0.705918760162171,1.0
3.5684419836185386,-0.27608313430899867,1.0
3.2746998869473316,0.4353110235336888,1.0
4.316465445096235,0.22859058971865354,1.0
3.398039160597392,0.4638476034529202,1.0
4.168815882174584,0.19347181778465972,1.0
4.185968907183094,-0.8272692901702763,1.0
3.3330341666512076,-0.17325064726987538,1.0
3.340737721132805,0.5850277041282368,1.0
3.4518551309931267,-0.24177265043203944,1.0
3.427462276750043,0.10106713985502758,1.0
3.2221903759859174,0.5003151053808654,1.0
3.734527670560565,-0.18006220369158754,1.0
4.400042266423656,0.34852917600603095,1.0
3.34840796162299,-0.7534827860920106,1.0
3.7782098087750002,0.15806768602172783,1.0
3.8341553184042434,0.4771449254108484,1.0
3.6035863495452234,0.8476939296325008,1.0
4.0666877168925435,0.9924972839807513,1.0
4.110147088023781,-0.19389740016236456,1.0
4.909243373441093,-0.055803003640037874,1.0
4.613787854046203,-0.26121016581313317,1.0
4.140752488952293,-0.07384038319613873,1.0
3.665768633899432,0.296486526453551,1.0
4.545602419804032,0.8338594927577183,1.0
4.145249338052757,0.7766529758539253,1.0
3.7690938121625575,0.9438596472963872,1.0
3.9489805291586864,1.3701562474007354,1.0
3.5548510553008983,2.1302185684594104,1.0
3.6397170561266075,0.4128829524929054,1.0
3.6251074251588564,1.6780304909233228,1.0
4.3664710700364635,1.0948859891433063,1.0
3.6025247334094743,2.133370700876819,1.0
3.4420000217317797,1.1673015422931428,1.0
4.267922370415425,1.2734446121595253,1.0
3.693586786320532,1.5379043140002662,1.0
3.261231835592434,1.9243446362172523,1.0
3.826028141389476,0.5799274510175874,1.0
2.837154923401858,1.5514334916690868,1.0
4.157722991064069,0.5897647061415625,1.0
4.275028951885274,1.731098407072921,1.0
3.702881880484332,0.796029599463127,1.0
3.2822086864673867,1.1880579505183027,1.0
3.5024183732405483,1.1289405473413128,1.0
2.938509473147603,1.0849715892237148,1.0
3.2701163516637997,1.8249152080862197,1.0
4.333878592598779,0.6914694734048057,1.0
3.968026997537078,0.7183374025732627,1.0
3.7554403895447948,1.2809447990070542,1.0
4.105904211704534,1.7789040887412841,1.0
3.498645351049643,0.7108558997137491,1.0
3.3187688065772716,2.1544222034426332,1.0
3.0115700513316375,1.7100072983090202,1.0
2.941964452186571,1.216420489256532,1.0
4.510205520831497,1.3944703450017972,1.0
4.287713331783018,1.5622082067724525,1.0
4.04836212653869,1.9061387575787803,1.0
3.2218147333668306,0.9337652209335021,1.0
4.1972430995093015,0.8480061281456375,1.0
3.5126131511877787,0.7539583163905987,1.0
4.163395709178916,0.791292791423585,1.0
3.137344740620767,1.7841184508503258,1.0
4.551259516832113,1.8153810763173852,1.0
3.3576124493676303,1.5659085925311735,1.0
4.488374812965704,0.8840492859368658,1.0
2.9584124630214794,1.8519807318880275,1.0
4.128347513934758,2.096595023947068,1.0
4.095665059016394,1.00251801478034,1.0
3.9527252464524265,1.5713004259283587,1.0
2.8768733415245413,1.0185543182166599,1.0
4.266561372351689,1.894954846313616,1.0
2.983113167082095,1.7286010094755546,1.0
4.051198529059227,0.8327274228382864,1.0
4.218663193096505,2.1150446002771988,1.0
4.17727744424827,1.2212628689795977,1.0
3.621281101823523,1.635617944320364,1.0
4.048881174893775,1.1875808345759307,1.0
3.755341549373121,0.41126636196960376,1.0
3.7958605353106414,1.2347302795931896,1.0
4.581466016574948,1.8598331756341397,1.0
3.6787960704227576,1.5946908066425063,1.0
2.9447525850774436,1.19648081066188,1.0
3.7186400258518315,1.2857142334834673,1.0
3.7676921366245733,1.8896682257007469,1.0
3.966775669892887,1.4757212335653198,1.0
4.217453841578592,0.8776030698458857,1.0
3.249501938486696,1.1502906913389925,1.0
4.50242194513774,1.0944543383387597,1.0
3.7507187270946307,2.018537559151242,1.0
3.207902169884497,1.796889434383947,1.0
4.453390030055333,1.1815231385907898,1.0
4.468305294540387,1.9151621753221795,1.0
4.345502575242657,1.1707547583489193,1.0
3.3782614005455947,1.342417115196412,1.0
3.6762291418384283,0.7838916624663765,1.0
3.7107533043264542,0.8738657319341312,1.0
3.076103739142307,1.4065434479046555,1.0
3.8445915640280965,0.7954023971759239,1.0
4.035531306217216,1.8155959847600176,1.0
3.126758415346578,2.028966369514805,1.0
4.42398784350222,1.1319827944225895,1.0
4.477349731625961,2.029783718459912,1.0
4.373276475745092,1.4641062750948763,1.0
4.169810480869028,0.5035438527716645,1.0
3.46591289925021,0.5677542770880901,1.0
3.439669039489594,1.9637826275239922,1.0
3.685068569709001,2.1182788721145496,1.0
3.266252712537802,1.8992436027766597,1.0
4.178439144584921,1.1483517422305833,1.0
2.8681662416975735,1.3140233176965497,1.0
3.6234975432180803,0.74156952930188,1.0
3.859111361063457,0.7317582262814333,1.0
4.053394129150565,0.770127771348392,1.0
4.343215904880174,1.4244029832481404,1.0
3.307601427538023,1.2079167930839305,1.0
4.112119064235331,1.9512586276923065,1.0
3.1676061125046977,2.1224535951781345,1.0
4.629423269428652,1.2131372489340544,1.0
4.104867882735326,1.6541540749774293,1.0
3.63218632107999,0.6617642157726422,1.0
3.480495159149675,0.5835667685275061,1.0
3.4608788833037933,1.4017907687973812,1.0
3.710479168401265,1.3999789930894067,1.0
4.495676084984026,1.9321448485396266,1.0
3.870422152343825,0.9762804891071597,1.0
2.8907635354210455,2.0903296100779984,1.0
2.451636310463627,2.5090788086233955,1.0
3.1524712221710365,2.0374170334029538,1.0
2.8185531745378967,1.7805836859841713,1.0
3.544972811832939,1.9150562554045572,1.0
2.953412766553666,2.9147038770973692,1.0
3.128454743728721,1.7554347713786949,1.0
3.130037105081623,2.297721926560431,1.0
3.8117006274150427,2.6133036113042114,1.0
2.220109805270848,2.8914319237997597,1.0
2.2829809684674367,1.958411385617004,1.0
2.733544321580493,2.45400868802934,1.0
2.9666837728666877,3.1226618954656025,1.0
3.516120015365497,1.7801193783292317,1.0
3.2724303934254966,1.7218895145408173,1.0
3.4144480999373057,1.9790845855389632,1.0
3.388111934846579,2.6476206061635152,1.0
3.8617896448839524,2.7156540633098194,1.0
3.1924612425780765,3.3143608076467346,1.0
2.7275209502041955,1.9310562871468597,1.0
2.1283998323027884,2.224692505431851,1.0
3.3461532009699866,3.4663478834564874,1.0
2.597573115954121,2.767135607398902,1.0
3.112260559425939,2.3155060076935676,1.0
2.963416067907594,2.1811110603637953,1.0
3.408608388337895,1.8659283392378199,1.0
2.101522403075264,2.477995155111055,1.0
2.956802266628449,2.5472581244350385,1.0
2.63767200446769,2.2413703468345494,1.0
2.348853099128064,2.6395163448462817,1.0
3.279097349361872,2.5165810280602843,1.0
2.6175198650208555,2.3174731198239806,1.0
3.2392644435012095,3.405187725752561,1.0
2.488192497274585,2.246159748600287,1.0
2.8760564937756437,1.644931016568484,1.0
3.749143792103322,1.8950395725592022,1.0
3.5073235312702318,3.2414156400927068,1.0
2.610207598668863,2.589182764955611,1.0
3.3640359073821986,3.020480720611037,1.0
2.5866392273214576,3.370202881450762,1.0
3.6934250611728405,2.837542573533206,1.0
3.749506836707118,2.4266814636156564,1.0
3.5799105604105677,2.0639476953811817,1.0
3.8458694384620324,2.780675322920862,1.0
3.647809641426664,2.5357267959739804,1.0
3.245527314608381,3.46448648528068,1.0
2.9423298039747765,2.5087258953240745,1.0
3.1003207744211267,2.1692547211127344,1.0
2.6861068115519675,2.110357519523654,1.0
3.4465370329110483,1.7400609339138093,1.0
2.9007282929290397,3.5019696500620485,1.0
3.193550988073553,2.440687758130419,1.0
3.9131078827732138,2.9825709977298622,1.0
3.8994484446282653,2.638042283739663,1.0
3.684793543351998,2.8105166185640797,1.0
2.902249892211558,2.595789451645647,1.0
3.067581534646587,1.9021289223101292,1.0
2.917775490396287,2.251641883584909,1.0
3.695359618188599,2.9222993434506557,1.0
4.027670243109698,2.7265249498073594,1.0
3.6513024904158637,2.237591369876354,1.0
3.4156586696684395,2.2097760875986765,1.0
2.8695025250792936,2.0510213539289386,1.0
2.6607659554884253,2.1056139674197527,1.0
2.1612258791941272,2.469021088653125,1.0
2.9002220981169264,2.900427769287262,1.0
3.259350997099172,2.5740479200943955,1.0
2.811645350173414,2.635724132139958,1.0
2.2640660236141485,2.287896874086341,1.0
2.941276966526991,2.7165066246491705,1.0
2.1930474435459546,2.987406349810895,1.0
3.1827034140499393,3.0686732020208187,1.0
2.410230362657533,2.390207016362015,1.0
3.3630915601753024,2.8705636523121427,1.0
3.518525041472812,2.496245350704583,1.0
3.024735778893951,2.19324737175768,1.0
2.818118586054416,2.3796688080121475,1.0
2.282401795559244,2.0592445607390353,1.0
2.412099447022202,3.3151225497695433,1.0
3.0322949722330326,3.1726589047405422,1.0
3.4889063787181938,3.01912308941221,1.0
3.715872645299969,2.110957732697359,1.0
2.7426366555952963,2.909937205051618,1.0
2.9924876878167073,1.727891687746546,1.0
2.4435224457935094,2.8792262349973514,1.0
3.366016136149746,3.2604863706277167,1.0
2.4605196021640854,1.8204756562113105,1.0
3.5126093463967427,2.7466767006919692,1.0
2.1174132747225323,2.5057902183081633,1.0
2.3703512615591147,2.7353295372861828,1.0
3.2061605034593335,2.7585455154671497,1.0
2.143246911150326,2.449973816481644,1.0
3.1196750757734617,3.2304296866058215,1.0
2.638285056458341,2.5207370495592905,1.0
3.762788277265977,2.580472772912452,1.0
3.2346518695303237,3.4058933999989343,1.0
2.25839458430635,2.4341696362733907,1.0
3.4930101606481174,2.239587818829702,1.0
3.245302493901998,2.6189983889185298,1.0
3.7494791940393544,1.9112992383351213,1.0
1.7957483979943965,2.8001031775726117,1.0
1.5788960668140235,3.631817198307793,1.0
2.9420840124037326,3.4489835527674257,1.0
2.56914158193392,4.126337228403584,1.0
1.5873005007655885,4.187077653943933,1.0
2.9386148195008026,3.336419923970927,1.0
1.6848124673536167,2.99437466067,1.0
1.5302301564355953,3.1237127869740577,1.0
1.9601703153582075,4.354476166894017,1.0
2.6860248925127523,3.9482163723038286,1.0
1.4802642069520064,3.309664609595127,1.0
2.670114158167431,3.571323716585079,1.0
2.456685006075323,3.2088077225844316,1.0
2.2672272758908223,3.654511992080862,1.0
1.8063001441704245,3.9027665801439513,1.0
2.910943960184331,3.0789703325807185,1.0
1.7424338961213566,4.103218400539557,1.0
1.257085474388546,3.2602510866506185,1.0
2.7272040667967037,3.493981524458638,1.0
1.9077029044675207,3.046289657795034,1.0
2.431073996502267,4.085789702051906,1.0
1.5094468974797426,3.7003056646361205,1.0
1.2431877500958315,3.166723817522354,1.0
2.4647783277365556,4.21586208793739,1.0
1.73009889624427,2.787325414647219,1.0
1.1944700124525727,3.057256302204464,1.0
2.53624371777562,4.018866197192737,1.0
2.1485921072985787,4.2099774779731245,1.0
1.6772851925499204,2.880617945547847,1.0
1.598715241929727,3.4692442390296927,1.0
2.793864539814801,3.989713492316397,1.0
1.7831705693464122,3.1090644188580177,1.0
1.2989708945740848,3.1478735537459372,1.0
1.6844013178980826,4.156441226881217,1.0
1.526561247793054,3.567719132303621,1.0
1.4864377953693964,3.319789291384914,1.0
1.287149014014779,3.3363390274648412,1.0
2.200080813233955,3.5349429650029762,1.0
1.181034541248792,3.55363538445822,1.0
2.595000225442262,3.555049093879515,1.0
2.231057041741076,2.6175000991942303,1.0
2.241999865173251,2.664108830378998,1.0
2.216966829569323,4.063635857747981,1.0
1.5607779045962604,3.8475355967759155,1.0
2.1711493159578943,2.8859446582248607,1.0
2.1199860779429045,4.43865131811525,1.0
2.0191152361078606,4.382858039646867,1.0
2.2200276529056735,3.870854019645278,1.0
2.292876226251824,3.9851275130659793,1.0
1.9888009413927739,3.993601336587374,1.0
1.1902930974133976,4.010707836701629,1.0
2.5371377149103234,4.2083696395597965,1.0
1.2834818312043106,3.8662025931722717,1.0
2.4705241547290067,2.6836740710431024,1.0
1.24369294250075,3.407267243984414,1.0
1.7713679753177352,3.316005763238051,1.0
2.171431221984264,3.480884087519722,1.0
1.8357179652625704,3.7762759675845414,1.0
1.2846595625852242,3.6163936671507484,1.0
1.4542702620599777,4.085933957369846,1.0
1.995826501516116,3.3382435350690427,1.0
2.4834627798315974,3.6845285410670883,1.0
2.2942541832743717,4.223848058611049,1.0
2.3379396759460054,2.5843023037255803,1.0
1.732524954304158,4.273272523594994,1.0
2.1610006166759477,3.67653405245649,1.0
1.9660235533771355,3.372125858172488,1.0
1.9560253765881184,3.5777494928804447,1.0
1.905196962960239,3.3496544507231287,1.0
1.2910374183065654,4.123701933097645,1.0
2.2722248627472625,3.821137149849114,1.0
1.5823557787847893,2.910432213858501,1.0
2.1998250209348424,3.185051988770133,1.0
1.4197692699095306,3.266867867737105,1.0
1.370873528614644,3.200438812824311,1.0
1.4567947181749143,3.677029470185018,1.0
2.523287811398066,2.714628382512543,1.0
1.9984501640211603,2.9508156719701466,1.0
1.778523636323252,3.606570082890431,1.0
1.9514275627624367,3.302357456636816,1.0
2.9490771197731167,3.5607561124173523,1.0
1.7093022570127134,2.5314895443223704,1.0
2.410423604136887,2.9937935897164243,1.0
2.3368131380767876,3.452766353118265,1.0
1.4805781327136593,4.16990568020033,1.0
2.731267557374746,3.574366359544517,1.0
1.7652687603680413,2.9807975989481403,1.0
1.2307727927974685,3.858465882525553,1.0
2.7269948220885456,3.0802887621090234,1.0
2.748317000028649,3.454277307407001,1.0
2.2849609369572925,3.418118956938877,1.0
1.2877619348389497,3.1274929204568864,1.0
1.7418279604214102,2.720271070956204,1.0
2.371688136751027,2.98649273645504,1.0
1.7621281347579183,2.886805976673804,1.0
1.5860745281884336,2.7735046241287202,1.0
2.7986396300859013,3.819307333853068,1.0
1.6119705739349341,3.276484617747389,1.0
2.98070850300431,3.45092784780653,1.0
2.519294189847505,2.7028508004077674,1.0
1.198423975783217,3.1043075222536594,1.0
0.6311785384862076,3.059042408045074,1.0
1.4375264410068516,3.4075688309846406,1.0
1.1069240915055936,3.7020535407614252,1.0
0.9891219527322166,3.157635895843502,1.0
0.18792729626483795,3.7615404606839924,1.0
0.6271193080443398,4.768164614267032,1.0
0.36030342564404894,4.172097670264833,1.0
0.6351207054807209,3.736477894950419,1.0
0.9934340186800203,3.9510397303632434,1.0
0.467963280662951,4.265973638155538,1.0
0.01598163083719384,4.493573990852964,1.0
0.35057107521109576,3.0579840086842514,1.0
0.2131995226404093,3.3877303984083085,1.0
1.4549952935851722,3.5649106194508344,1.0
1.0512697899798804,4.5208797629987405,1.0
0.5680068748104337,4.016693763345746,1.0
